ArTId;ArTVersion;ArTCreated;ArTChanged;FournisseurId;FournisseurName;ArTName;ArTXEpsg2154;ArTYEpsg2154;ArRId;ArTType;ArTPrivateCode;ArTFareZone;ArTAccessibility;ArTAudibleSignals;ArTVisualSigns;ArTTown;ArTPostalRegion;ArTGeopoint
50144291;1266397-1306827;2018-04-11T19:07:10+02:00;2021-05-05T15:28:06+02:00;59;RATP;QUATRE CHEMINS - LA POSTE;655530;6867154;22570;bus;18820;2;true;unknown;unknown;Pantin;93055;48.90285014042495,2.3933804451772174
50144369;1266395-1353146;2018-04-11T19:07:01+02:00;2021-05-05T15:28:06+02:00;59;RATP;MODES ET MEDIAS;653513;6867357;24498;bus;20532;2;true;unknown;unknown;Saint-Denis;93066;48.90453311934998,2.3658452724334977
50144402;1266392-34133;2018-04-11T19:07:22+02:00;2021-05-05T15:28:05+02:00;59;RATP;CARREFOUR PLEYEL;651914;6869084;34133;bus;21188;2;true;unknown;unknown;Saint-Denis;93066;48.91994560230678,2.343837655667198
50144438;1266380-1270380;2018-04-11T19:07:27+02:00;2021-05-05T15:28:01+02:00;59;RATP;CHARLES AURAY;657358;6865635;28502;bus;22196;2;true;unknown;unknown;Pantin;93055;48.889314009451375,2.418468047233534
50144619;1266350-1380215;2018-04-11T19:06:43+02:00;2021-05-05T15:27:51+02:00;59;RATP;ROND-POINT THIERS;664648;6866753;22703;bus;25816;4;true;unknown;unknown;Le Raincy;93062;48.89980942532355,2.517789874802301
50144901;1266333-1349104;2018-04-11T19:08:12+02:00;2021-05-05T15:27:46+02:00;59;RATP;GABRIEL PERI - FRANKLIN;652800;6870721;24500;bus;32260;3;true;unknown;unknown;Saint-Denis;93066;48.93473164347647,2.3557448657007285
50145030;1266326-36433;2018-04-11T19:07:43+02:00;2021-05-05T15:27:44+02:00;59;RATP;GAGNY RER;665128;6864859;36433;bus;35440;4;true;unknown;unknown;Villemomble;93077;48.8828033137,2.524492608255922
50145151;1266314-1236971;2018-04-11T19:07:40+02:00;2021-05-05T15:27:40+02:00;59;RATP;PAUL BERT - CIMETIERE;656723;6865621;30117;bus;37841;2;true;unknown;unknown;Pantin;93055;48.889145742978876,2.40980995691384
50145444;1266291-1301979;2018-04-11T19:30:16+02:00;2021-05-05T15:27:32+02:00;59;RATP;DENIS PAPIN;660696;6866666;26382;bus;48783;3;true;unknown;unknown;Noisy-le-Sec;93053;48.89879789990931,2.4638932361485035
50145525;1266284-1384979;2018-04-11T19:33:14+02:00;2021-05-05T15:27:30+02:00;59;RATP;ROBERT SCHUMAN (DESCENTE);663171;6868654;37662;bus;52001;4;true;unknown;unknown;Les Pavillons-sous-Bois;93057;48.91682155922328,2.4974787397589715
50145733;1266271-1371657;2018-04-11T19:26:47+02:00;2021-05-05T15:27:26+02:00;59;RATP;CITE LANGEVIN;653157;6871163;25439;bus;58442;3;true;unknown;unknown;Saint-Denis;93066;48.938732314497514,2.3605686596092577
50145734;1266270-1352771;2018-04-11T19:26:41+02:00;2021-05-05T15:27:26+02:00;59;RATP;LYCEE PAUL ELUARD;653465;6871444;414427;bus;58443;3;true;unknown;unknown;Saint-Denis;93066;48.9412814866545,2.3647419794210602
50145797;1266264-42100;2018-04-11T19:44:50+02:00;2021-05-05T15:27:24+02:00;59;RATP;HOPITAL;653257;6870182;42100;bus;59802;3;true;unknown;unknown;Saint-Denis;93066;48.92991816465669,2.362041840493532
50145820;1266256-36247;2018-04-11T19:45:14+02:00;2021-05-05T15:27:21+02:00;59;RATP;NOISY-LE-GRAND - MONT D'EST RER;667209;6860190;36247;bus;60271;4;false;unknown;unknown;Noisy-le-Grand;93051;48.840924229681,2.553228286590828
50145973;1266253-1301964;2018-04-11T19:43:13+02:00;2021-05-05T15:27:20+02:00;59;RATP;FRONT POPULAIRE - PROUDHON;653413;6867591;24497;bus;61111;2;true;unknown;unknown;Saint-Denis;93066;48.9066301385799,2.364455484442632
50146082;1266245-1329051;2018-04-11T19:41:31+02:00;2021-05-05T15:27:18+02:00;59;RATP;TOUSSAINT LOUVERTURE;653477;6872374;28924;bus;62830;3;true;unknown;unknown;Pierrefitte-sur-Seine;93059;48.94964508872322,2.364803661788909
50146113;1266239-28971;2018-04-11T19:43:03+02:00;2021-05-05T15:27:16+02:00;59;RATP;BUTTE PINSON;653582;6874979;28971;bus;63289;4;false;unknown;unknown;Pierrefitte-sur-Seine;93059;48.97307697895128,2.365951617075675
50146117;1266236-41727;2018-04-11T19:42:57+02:00;2021-05-05T15:27:15+02:00;59;RATP;PARC DE LA LEGION D'HONNEUR;653444;6870320;41727;bus;63309;3;true;unknown;unknown;Saint-Denis;93066;48.93117266249373,2.3645787888225778
50146118;1266235-41780;2018-04-11T19:42:55+02:00;2021-05-05T15:27:15+02:00;59;RATP;LYCEE SUGER;653541;6870100;41780;bus;63310;3;false;unknown;unknown;Saint-Denis;93066;48.92920136509355,2.3659267509380038
50146216;1266232-1384966;2018-04-11T19:39:58+02:00;2021-05-05T15:27:14+02:00;59;RATP;Z.I. DE LA POUDRETTE;663456;6868445;2165;bus;64445;4;true;unknown;unknown;Les Pavillons-sous-Bois;93057;48.91495836479622,2.501385387483431
50146366;1266223-1396828;2018-04-11T19:18:49+02:00;2021-05-05T15:27:11+02:00;59;RATP;BLUMENTHAL;651851;6872071;413450;bus;65836;3;true;unknown;unknown;Saint-Denis;93066;48.94680079391854,2.342638708913828
50146369;1266220-584126;2018-04-11T19:17:13+02:00;2021-05-05T15:27:10+02:00;59;RATP;BLUMENTHAL;651877;6872066;413451;bus;65839;3;true;unknown;unknown;Saint-Denis;93066;48.94675777900741,2.342994229313379
50146394;1266219-1324908;2018-04-11T19:17:25+02:00;2021-05-05T15:27:10+02:00;59;RATP;QUAI DE SEINE;651137;6868931;415221;bus;66580;2;false;unknown;unknown;Saint-Ouen;93070;48.91851123715912,2.3332531525129108
50146408;1266217-726572;2018-04-11T19:17:44+02:00;2021-05-05T15:27:09+02:00;59;RATP;PABLO NERUDA;651993;6873176;420013;bus;67230;3;true;unknown;unknown;Villetaneuse;93079;48.95674769606859,2.3444520527262442
50146424;1266209-794224;2018-04-11T19:18:15+02:00;2021-05-05T15:27:06+02:00;59;RATP;LAVOISIER;669882;6872594;39223;bus;67375;4;false;unknown;unknown;Tremblay-en-France;93073;48.952600866719344,2.5887666141938306
50146930;1266155-1016085;2019-01-07T23:04:39+01:00;2021-05-05T15:26:46+02:00;59;RATP;PARC DE LA REPUBLIQUE;653006;6874519;462753;bus;69402;4;false;unknown;unknown;Pierrefitte-sur-Seine;93059;48.96889882621706,2.35813514317224
50147198;1266152-858918;2019-04-26T18:04:31+02:00;2021-05-05T15:26:45+02:00;59;RATP;SAINT-DENIS - UNIVERSITE;653413;6872007;426515;bus;69056;4;false;unknown;unknown;Saint-Denis;93066;48.94634033134048,2.363970243280696
50147341;1266151-1219522;2019-10-14T18:37:33+02:00;2021-05-05T15:26:45+02:00;59;RATP;CHAPELLE;668684;6858914;478449;bus;69849;4;false;unknown;unknown;Noisy-le-Grand;93051;48.82952220905507,2.5734184267747793
50147344;1266148-1219521;2019-10-14T18:37:16+02:00;2021-05-05T15:26:44+02:00;59;RATP;CHAPELLE;668688;6858896;478443;bus;69856;4;false;unknown;unknown;Noisy-le-Grand;93051;48.82936052404248,2.573474237507792
50147345;1266147-1219512;2019-10-14T18:37:10+02:00;2021-05-05T15:26:43+02:00;59;RATP;LES RICHARDETS - CENTRE;668335;6858883;478441;bus;69858;4;false;unknown;unknown;Noisy-le-Grand;93051;48.829226366193836,2.5686668049789443
50147347;1266145-1206811;2019-10-14T18:37:20+02:00;2021-05-05T15:26:43+02:00;59;RATP;LES GRAVIERS;669209;6858963;478444;bus;69860;4;false;unknown;unknown;Noisy-le-Grand;93051;48.82998817413466,2.5805662121990585
50147632;1266133-1397108;2020-10-06T14:54:58+02:00;2021-05-05T15:26:38+02:00;59;RATP;BOIS-PERRIER RER - ROSNY 2;662001;6864885;479988;bus;68636;3;true;unknown;unknown;Rosny-sous-Bois;93064;48.882860191719246,2.4818523291579084
50121345;1266121-22344;2018-04-11T19:07:53+02:00;2021-05-05T15:20:40+02:00;59;RATP;LA HAIE COQ;654099;6867382;22344;bus;1386;2;true;unknown;unknown;Aubervilliers;93001;48.9047999876718,2.3738361790413993
50121689;1266101-26329;2018-04-11T19:08:09+02:00;2021-05-05T15:20:33+02:00;59;RATP;GENERAL DE GAULLE;657134;6862675;26329;bus;1785;2;true;unknown;unknown;Bagnolet;93006;48.86268043217946,2.4157120433637216
50122155;1266099-825101;2018-04-11T19:09:13+02:00;2021-05-05T15:20:32+02:00;59;RATP;STALINGRAD;658064;6863751;7804;bus;2452;2;true;unknown;unknown;Bagnolet;93006;48.872417991050135,2.4282818352784594
50122228;1266093-27830;2018-04-11T19:09:28+02:00;2021-05-05T15:20:30+02:00;59;RATP;BLANQUI - CARNOT;662001;6866799;27830;bus;2607;3;true;unknown;unknown;Bondy;93010;48.9000722792329,2.4816810149090776
50122270;1266078-926910;2018-04-11T19:09:31+02:00;2021-05-05T15:20:25+02:00;59;RATP;LES BRUYERES;656910;6864483;27397;bus;2663;2;true;unknown;unknown;Les Lilas;93045;48.87892455073471,2.412475546219363
50122500;1266077-1033433;2018-04-11T19:10:07+02:00;2021-05-05T15:20:24+02:00;59;RATP;NEUILLY-PLAISANCE RER;664350;6861530;41474;bus;2927;4;false;unknown;unknown;Neuilly-Plaisance;93049;48.852823188007925,2.514163517631934
50122551;1266074-24171;2018-04-11T19:09:58+02:00;2021-05-05T15:20:23+02:00;59;RATP;FENELON;666246;6863839;24171;bus;2985;4;true;unknown;unknown;Gagny;93032;48.87369015080336,2.539818130325452
50122553;1266072-921798;2018-04-11T19:09:57+02:00;2021-05-05T15:20:23+02:00;59;RATP;LE CHENAY-GAGNY RER;667174;6864072;19318;bus;2988;4;true;unknown;unknown;Gagny;93032;48.87583346835968,2.552451648878991
50122554;1266071-1351309;2018-04-11T19:09:55+02:00;2021-05-05T15:20:23+02:00;59;RATP;LES MARRONNIERS;667725;6863685;24168;bus;2990;4;true;unknown;unknown;Gagny;93032;48.872381054966986,2.5599932049995497
50122555;1266070-1327094;2018-04-11T19:09:55+02:00;2021-05-05T15:20:22+02:00;59;RATP;BOULEVARD DES PECHEURS;668039;6863533;24165;bus;2991;4;true;unknown;unknown;Gagny;93032;48.87102978540306,2.5642853308203164
50122560;1266065-1139351;2018-04-11T19:10:38+02:00;2021-05-05T15:20:21+02:00;59;RATP;LE CHENAY-GAGNY RER;667191;6864161;477200;bus;2996;4;true;unknown;unknown;Gagny;93032;48.87663470320292,2.5526765472478825
50122561;1266064-8237;2018-04-11T19:10:39+02:00;2021-05-05T15:20:20+02:00;59;RATP;PLACE DES FETES;666463;6864010;8237;bus;2998;4;true;unknown;unknown;Gagny;93032;48.875239275356314,2.5427630128823115
50122583;1266057-1145417;2018-04-11T19:10:50+02:00;2021-05-05T15:20:18+02:00;59;RATP;CIMETIERE DE NEUILLY-PLAISANCE;664318;6862679;27359;bus;3023;4;true;unknown;unknown;Neuilly-Plaisance;93049;48.863154404824016,2.51363098684331
50122594;1266049-25119;2018-04-11T19:10:27+02:00;2021-05-05T15:20:16+02:00;59;RATP;RUE DE NOISY-LE-SEC;657323;6864150;25119;bus;3034;2;true;unknown;unknown;Bagnolet;93006;48.875957452317905,2.4181399793525236
50122602;1266041-903394;2018-04-11T19:10:23+02:00;2021-05-05T15:20:13+02:00;59;RATP;MAIRIE DE MONTREUIL - PASTEUR;658986;6862691;29459;bus;3042;2;true;unknown;unknown;Montreuil;93048;48.862944898053286,2.4409534499201064
50122606;1266037-1245495;2018-04-11T19:10:25+02:00;2021-05-05T15:20:12+02:00;59;RATP;COLMET - LEPINAY;658850;6861777;24029;bus;3047;2;true;unknown;unknown;Montreuil;93048;48.854716655344944,2.439188228074603
50122612;1266035-1245492;2018-04-11T19:10:36+02:00;2021-05-05T15:20:11+02:00;59;RATP;COLMET - LEPINAY;658870;6861803;22660;bus;3053;2;true;unknown;unknown;Montreuil;93048;48.85495175038244,2.4394582730653998
50122645;1266017-886855;2018-04-11T19:11:09+02:00;2021-05-05T15:20:05+02:00;59;RATP;NEUILLY-PLAISANCE RER;664293;6861563;27347;bus;3092;4;true;unknown;unknown;Neuilly-Plaisance;93049;48.85311680274809,2.513383972594391
50122656;1266016-1327538;2018-04-11T19:10:54+02:00;2021-05-05T15:20:05+02:00;59;RATP;BOUREAU - GUERINIERE;663452;6862444;27134;bus;3111;3;true;unknown;unknown;Neuilly-Plaisance;93049;48.8609925007433,2.5018473574367217
50122878;1266007-814917;2018-04-11T19:17:24+02:00;2021-05-05T15:20:02+02:00;59;RATP;DANTON;659940;6862928;29457;bus;3426;3;true;unknown;unknown;Montreuil;93048;48.865136258189416,2.453934308991737
50122879;1266006-29458;2018-04-11T19:17:28+02:00;2021-05-05T15:20:02+02:00;59;RATP;EDOUARD BRANLY;660244;6863195;29458;bus;3427;3;true;unknown;unknown;Montreuil;93048;48.86755620184384,2.4580530828303937
50122882;1266003-1251444;2018-04-11T19:16:37+02:00;2021-05-05T15:20:01+02:00;59;RATP;FORT DE ROSNY;661120;6863563;28521;bus;3430;3;true;unknown;unknown;Montreuil;93048;48.87091906356953,2.469960527542448
50122899;1266000-25142;2018-04-11T19:17:02+02:00;2021-05-05T15:20:00+02:00;59;RATP;COLLEGE JEAN MOULIN;659634;6862337;25142;bus;3458;3;true;unknown;unknown;Montreuil;93048;48.85980232543638,2.449819428178292
50122904;1265995-29464;2018-04-11T19:16:54+02:00;2021-05-05T15:19:58+02:00;59;RATP;PARC DE MONTREAU;661117;6863084;29464;bus;3463;3;true;unknown;unknown;Montreuil;93048;48.866611279691504,2.469963463143623
50122921;1265984-1336037;2018-04-11T19:15:53+02:00;2021-05-05T15:19:55+02:00;59;RATP;CHARLES DELAVACQUERIE;661640;6863072;413069;bus;3492;3;true;unknown;unknown;Montreuil;93048;48.866534723636114,2.4770936503390613
50123061;1265970-27229;2018-04-11T19:14:34+02:00;2021-05-05T15:19:50+02:00;59;RATP;GRANDS PECHERS;660880;6862286;27229;bus;3657;3;true;unknown;unknown;Montreuil;93048;48.85942055364466,2.4668063302550376
50123080;1265962-962757;2018-04-11T19:14:18+02:00;2021-05-05T15:19:48+02:00;59;RATP;SQUARE JEAN MERMOZ;664002;6862414;37776;bus;3678;4;true;unknown;unknown;Neuilly-Plaisance;93049;48.860753680244734,2.5093462549928094
50123121;1265956-28878;2018-04-11T19:13:33+02:00;2021-05-05T15:19:46+02:00;59;RATP;LA PAIX;661387;6862376;28878;bus;3729;3;true;unknown;unknown;Montreuil;93048;48.86026051067865,2.4737082038881653
50123122;1265955-7843;2018-04-11T19:13:28+02:00;2021-05-05T15:19:46+02:00;59;RATP;GRANDS PECHERS;660858;6862312;7843;bus;3730;3;true;unknown;unknown;Montreuil;93048;48.85965303477679,2.466504091871085
50123138;1265948-35875;2018-04-11T19:13:22+02:00;2021-05-05T15:19:43+02:00;59;RATP;LA BOISSIERE;660167;6864311;35875;bus;3747;3;true;unknown;unknown;Montreuil;93048;48.87758748378534,2.456898831544342
50123180;1265938-27404;2018-04-11T19:13:11+02:00;2021-05-05T15:19:40+02:00;59;RATP;SAINT-DENIS;659964;6863860;27404;bus;3809;3;true;unknown;unknown;Montreuil;93048;48.87351912464111,2.454173630635195
50123187;1265935-894262;2018-04-11T19:12:56+02:00;2021-05-05T15:19:39+02:00;59;RATP;SABLONS;657709;6864876;27401;bus;3816;2;true;unknown;unknown;Les Lilas;93045;48.882511677890065,2.4233302447363805
50123223;1265909-29297;2018-04-11T19:12:13+02:00;2021-05-05T15:19:31+02:00;59;RATP;MAISON DE RETRAITE;655401;6868473;29297;bus;3867;2;true;unknown;unknown;Aubervilliers;93001;48.91470234354704,2.391482157488046
50123224;1265908-29298;2018-04-11T19:12:08+02:00;2021-05-05T15:19:31+02:00;59;RATP;NOUVELLE FRANCE;655180;6868273;29298;bus;3868;2;true;unknown;unknown;Aubervilliers;93001;48.912888495758494,2.388488041371341
50123261;1265904-1337733;2018-04-11T19:11:27+02:00;2021-05-05T15:19:29+02:00;59;RATP;CONDORCET;655619;6867518;26660;bus;3910;2;true;unknown;unknown;Aubervilliers;93001;48.90612957238503,2.3945563840499573
50123306;1265899-1369372;2018-04-11T19:25:36+02:00;2021-05-05T15:19:28+02:00;59;RATP;ANIZAN CAVILLON - HOTEL DE VILLE;657892;6870652;19404;bus;3961;3;true;unknown;unknown;Le Bourget;93013;48.93446461972622,2.4252522349763654
50123307;1265898-1327436;2018-04-11T19:25:34+02:00;2021-05-05T15:19:27+02:00;59;RATP;EDOUARD VAILLANT;658344;6870163;27656;bus;3964;3;true;unknown;unknown;Drancy;93029;48.93009678473532,2.431469592757185
50123315;1265890-906405;2018-04-11T19:25:54+02:00;2021-05-05T15:19:25+02:00;59;RATP;MAIRIE DE DRANCY;659461;6869371;427603;bus;3975;3;true;unknown;unknown;Drancy;93029;48.92304614458659,2.446789882099221
50123398;1265865-1301882;2018-04-11T19:22:14+02:00;2021-05-05T15:19:16+02:00;59;RATP;PONT DE BONDY - ANATOLE FRANCE;661099;6867552;37624;bus;4076;3;true;unknown;unknown;Bobigny;93008;48.906789848178875,2.4693087718931586
50123405;1265858-769981;2018-04-11T19:22:07+02:00;2021-05-05T15:19:14+02:00;59;RATP;JOUHAUX - BLUM;661808;6868811;39914;bus;4084;3;true;unknown;unknown;Bondy;93010;48.91815393660967,2.478867383774338
50123478;1265828-825210;2018-04-11T19:21:12+02:00;2021-05-05T15:19:04+02:00;59;RATP;DANIELLE CASANOVA;661360;6869479;8339;bus;4178;3;true;unknown;unknown;Le Blanc-Mesnil;93007;48.92413416885234,2.472693704000849
50123484;1265822-1377387;2018-04-11T19:21:04+02:00;2021-05-05T15:19:02+02:00;59;RATP;ETIENNE DOLET;661464;6867987;19160;bus;4186;3;true;unknown;unknown;Bobigny;93008;48.91072357844314,2.4742484780419254
50123512;1265809-29914;2018-04-11T19:21:39+02:00;2021-05-05T15:18:58+02:00;59;RATP;REPUBLIQUE - DIVISION LECLERC;657789;6867668;29914;bus;4225;3;true;unknown;unknown;Bobigny;93008;48.907624423228896,2.4241434274636355
50123513;1265808-726754;2018-04-11T19:21:38+02:00;2021-05-05T15:18:57+02:00;59;RATP;CITE DU PONT DE PIERRE;657200;6867962;37625;bus;4226;3;true;unknown;unknown;Bobigny;93008;48.910229331445336,2.4160787241224404
50123658;1265790-928375;2018-04-11T19:19:37+02:00;2021-05-05T15:18:51+02:00;59;RATP;PASSAGE A NIVEAU - JEAN MERMOZ;656419;6870413;420851;bus;4462;3;true;unknown;unknown;La Courneuve;93027;48.93221735412123,2.405172031336375
50123662;1265786-921222;2018-04-11T19:19:33+02:00;2021-05-05T15:18:50+02:00;59;RATP;BALZAC;660248;6868643;28781;bus;4468;3;true;unknown;unknown;Drancy;93029;48.916548721102664,2.4575974731724677
50123679;1265778-1273154;2018-04-11T19:19:16+02:00;2021-05-05T15:18:48+02:00;59;RATP;LE BOURGET RER;658100;6870340;477124;bus;4490;3;false;unknown;unknown;Le Bourget;93013;48.93167258876259,2.4281220468529505
50123681;1265776-1333199;2018-04-11T19:19:59+02:00;2021-05-05T15:18:47+02:00;59;RATP;ECOLE NORMALE;657436;6870658;25352;bus;4493;3;true;unknown;unknown;Le Bourget;93013;48.93448856503213,2.419027742119682
50123799;1265760-1365559;2018-04-11T19:36:32+02:00;2021-05-05T15:18:42+02:00;59;RATP;GAMBETTA;665377;6868396;26455;bus;4681;4;true;unknown;unknown;Livry-Gargan;93046;48.914623945636784,2.527599303513772
50123824;1265749-1365851;2018-04-11T19:34:42+02:00;2021-05-05T15:18:37+02:00;59;RATP;CHARLES DE GAULLE;665702;6868643;7954;bus;4715;4;true;unknown;unknown;Livry-Gargan;93046;48.91686251250107,2.5320135679627787
50123826;1265747-1319665;2018-04-11T19:34:47+02:00;2021-05-05T15:18:36+02:00;59;RATP;CHANZY;664875;6868113;22699;bus;4717;4;true;unknown;unknown;Livry-Gargan;93046;48.91205184248606,2.5207735515187437
50123833;1265741-962945;2018-04-11T19:34:20+02:00;2021-05-05T15:18:34+02:00;59;RATP;LA FOLIE;659097;6866700;7952;bus;4729;3;true;unknown;unknown;Bobigny;93008;48.89900403600379,2.442080302847015
50123837;1265737-1369722;2018-04-11T19:34:28+02:00;2021-05-05T15:18:33+02:00;59;RATP;BOBIGNY - PABLO PICASSO;659629;6867565;29910;bus;4733;3;true;unknown;unknown;Bobigny;93008;48.90681622874508,2.449254290418375
50123851;1265723-925532;2018-04-11T19:38:16+02:00;2021-05-05T15:18:29+02:00;59;RATP;ROND-POINT DE LA DIVISION LECLERC;660338;6872097;19023;bus;4759;3;true;unknown;unknown;Le Blanc-Mesnil;93007;48.94761394827246,2.458502266835162
50123855;1265719-1369453;2018-04-11T19:38:06+02:00;2021-05-05T15:18:27+02:00;59;RATP;AUDRAN;660645;6871307;29098;bus;4773;3;true;unknown;unknown;Le Blanc-Mesnil;93007;48.94052890435698,2.4627669306451705
50123862;1265712-30177;2018-04-11T19:38:59+02:00;2021-05-05T15:18:25+02:00;59;RATP;DANIELLE CASANOVA - PONT BLANC;655582;6868840;30177;bus;4782;3;false;unknown;unknown;Aubervilliers;93001;48.91801509258015,2.3939132268007484
50123876;1265700-1384442;2018-04-11T19:37:11+02:00;2021-05-05T15:18:21+02:00;59;RATP;SIX ROUTES - ROGER SALENGRO-TRAMWAY;655027;6870225;36565;bus;4802;3;true;unknown;unknown;La Courneuve;93027;48.93043099586133,2.3861936134493784
50123894;1265695-1384446;2018-04-11T19:37:47+02:00;2021-05-05T15:18:19+02:00;59;RATP;SIX ROUTES - TRAMWAY;654960;6869992;36591;bus;4835;3;true;unknown;unknown;La Courneuve;93027;48.92833109380072,2.3853039673922996
50123896;1265693-41720;2018-04-11T19:37:37+02:00;2021-05-05T15:18:18+02:00;59;RATP;LA COURNEUVE - AUBERVILLIERS RER;654831;6869373;41720;bus;4837;3;true;unknown;unknown;La Courneuve;93027;48.9227557734137,2.3836094197208966
50123908;1265686-28270;2018-04-11T19:30:31+02:00;2021-05-05T15:18:16+02:00;59;RATP;LYCEE ALFRED COSTES;658094;6867785;28270;bus;4857;3;false;unknown;unknown;Bobigny;93008;48.908696482030116,2.42829263715041
50123912;1265682-29486;2018-04-11T19:30:46+02:00;2021-05-05T15:18:15+02:00;59;RATP;PAUL BELWO;658993;6868422;29486;bus;4861;3;false;unknown;unknown;Bobigny;93008;48.91448263128873,2.4404953555741855
50123918;1265676-1306720;2018-04-11T19:30:50+02:00;2021-05-05T15:18:13+02:00;59;RATP;ANGELUS - FABIEN;660713;6869524;22534;bus;4867;3;false;unknown;unknown;Le Blanc-Mesnil;93007;48.924499650090375,2.4638604253833956
50123919;1265675-921963;2018-04-11T19:30:55+02:00;2021-05-05T15:18:13+02:00;59;RATP;QUEBEC;661543;6869915;19528;bus;4868;3;false;unknown;unknown;Le Blanc-Mesnil;93007;48.928065836426136,2.475151418476053
50123922;1265672-921973;2018-04-11T19:31:04+02:00;2021-05-05T15:18:12+02:00;59;RATP;QUEBEC;661578;6869959;19600;bus;4881;3;false;unknown;unknown;Le Blanc-Mesnil;93007;48.92846359409983,2.4756250852669983
50123928;1265666-29488;2018-04-11T19:31:24+02:00;2021-05-05T15:18:10+02:00;59;RATP;PAUL BELWO;658984;6868449;29488;bus;4887;3;false;unknown;unknown;Bobigny;93008;48.914724855484344,2.4403699517048922
50123930;1265664-1309016;2018-04-11T19:31:17+02:00;2021-05-05T15:18:09+02:00;59;RATP;ESCADRILLE NORMANDIE NIEMEN - JEAN JAURES-TRAMWAY;658617;6868187;41431;bus;4889;3;false;unknown;unknown;Bobigny;93008;48.91234532208352,2.435388264925162
50123931;1265663-819217;2018-04-11T19:31:16+02:00;2021-05-05T15:18:09+02:00;59;RATP;GARE - GRANDE CEINTURE;658267;6867936;28273;bus;4890;3;false;unknown;unknown;Bobigny;93008;48.91006559680818,2.430637873611756
